カテゴリ,変更種別,ID,名称,旧値,新値,備考
フロー,変更,BoxNo:1,条件選択,"質問No:25 CallBox:[4, 5, 6, 7, 8, 9]","質問No:25 CallBox:[4, 5, 6, 120, 8, 9]",
フロー,変更,BoxNo:2,終点,質問No:788 CallBox:[],質問No:789 CallBox:[],
フロー,変更,BoxNo:120,省人化建設機械試行工事区分,"質問No:121 CallBox:[121, 122, 123, 124, 125]","質問No:790 CallBox:[7, 121]",
フロー,変更,BoxNo:121,損料・超低騒音・排対3次,質問No:548 CallBox:[228],質問No:439 CallBox:[228],
フロー,変更,BoxNo:145,破砕岩補正分岐,質問No:None CallBox:[136],"質問No:412 CallBox:[146, 147]",
フロー,変更,BoxNo:148,条件選択,質問No:394 CallBox:[228],"質問No:17 CallBox:[283, 284, 285, 287, 292]",
フロー,変更,BoxNo:198,1日当り燃料又は電力数量,質問No:92 CallBox:[473],質問No:92 CallBox:[40],
フロー,変更,BoxNo:203,Nd2=0,質問No:688 CallBox:[473],質問No:688 CallBox:[40],
フロー,変更,BoxNo:226,KnKSC=1,質問No:789 CallBox:[2],質問No:791 CallBox:[2],
フロー,変更,BoxNo:228,KnKSC=0,質問No:790 CallBox:[2],質問No:792 CallBox:[2],
フロー,変更,BoxNo:262,クレーン吊t数,"質問No:786 CallBox:[84, 12]","質問No:787 CallBox:[84, 12]",
フロー,変更,BoxNo:269,クレーン吊t数,"質問No:787 CallBox:[90, 18]","質問No:788 CallBox:[90, 18]",
フロー,変更,BoxNo:365,規格選択(賃料・クレーン付),"質問No:437 CallBox:[24, 301]","質問No:437 CallBox:[24, 301, 477]",
フロー,変更,BoxNo:473,賃料・油圧クローラ・山積1.40m3(平積1.00m3),質問No:None CallBox:[40],質問No:400 CallBox:[28],
フロー,変更,BoxNo:475,省人化建設機械試行工事区分,質問No:None CallBox:[477],"質問No:406 CallBox:[42, 476]",
フロー,変更,BoxNo:476,BoxNo:476,質問No:None CallBox:[163],質問No:None CallBox:[43],
フロー,変更,BoxNo:477,(バックホウ)賃料長期割引の適用,"質問No:400 CallBox:[42, 478]","質問No:773 CallBox:[478, 479]",
フロー,変更,BoxNo:478,賃料・油圧クローラ・クレーン1.7t(長期割引あり),質問No:None CallBox:[43],質問No:430 CallBox:[28],
フロー,追加,BoxNo:472,規格選択(賃料・油圧クローラ),-,質問No:394,CallBox→[賃料・油圧クローラ・山積1.40m3(平積1.00m3)]
フロー,追加,BoxNo:474,BoxNo:474,-,質問No:None,CallBox→[省人化建設機械試行工事区分]
フロー,追加,BoxNo:479,賃料・油圧クローラ・クレーン1.7t(長期割引なし),-,質問No:436,CallBox→[損料・クローラ・未排対・超低騒音]
