施工区分/入力条件,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14
各種(条件名),日当り作業量補正(道路維持等作業効率低下),作業区分,側溝規格,基礎砕石の有無,(バックホウ 山積0.28m3)賃料長期割引の適用,省庁分岐,側溝材料初期値区分,側溝材料の単位選択,1個当り側溝長さ,内径又は内空幅(mm),(バックホウ 山積0.5m3)賃料長期割引の適用,側溝単価(別途計上),側溝単価計上方法,管(函)渠型側溝材料区分
,①無,①据付,①円形側溝 縦断用 内径 250mm T-25,①有り,①長期割引あり,①標準,①個単位の単価DBが初期値,①「個」単位の材料単価,(実数入力),①200mm以上300mm以下,①長期割引あり,①管路材単価 (材料計上なし),①単価DBより選択,①材料計上する
,②有,②撤去,②円形側溝 縦断用 内径 350mm T-25,②無し,②長期割引なし,②東京都建設局,②ｍ単位の単価DBが初期値,②「m」単位の材料単価,(ｍ/個),②300mmを超え400mm以下,②長期割引なし,,②材料単価を直接入力,②手間のみ(材料別途計上)
,,③据付・撤去,③円形側溝 縦断用 内径 500mm T-25,,,,,,,③400mmを超え600mm以下,,,,
,,,④各種,,,,,,,,,,,

(注)
,1. G2条件「作業区分」で①「据付」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,2. G2条件「作業区分」で②「撤去」を選択した場合は、G3条件「側溝規格」・G4条件「基礎砕石の有無」・G7条件「側溝材料初期値区分」・G8条件「側溝材料の単位選択」・G9条件「1個当り側溝長さ」・G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G13条件「側溝単価計上方法」・G14条件「管(函)渠型側溝材料区分」 を入力する必要はない。
,3. G2条件「作業区分」で③「据付・撤去」を選択した場合は、G10条件「内径又は内空幅(mm)」・G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G12条件「側溝単価(別途計上)」 を入力する必要はない。
,4. G3条件「側溝規格」で①「円形側溝 縦断用 内径 250mm T-25」を選択した場合は、G10条件「内径又は内空幅(mm)」・G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G12条件「側溝単価(別途計上)」 を入力する必要はない。
,5. G3条件「側溝規格」で②「円形側溝 縦断用 内径 350mm T-25」を選択した場合は、G10条件「内径又は内空幅(mm)」・G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G12条件「側溝単価(別途計上)」 を入力する必要はない。
,6. G3条件「側溝規格」で③「円形側溝 縦断用 内径 500mm T-25」を選択した場合は、G5条件「(バックホウ 山積0.28m3)賃料長期割引の適用」・G10条件「内径又は内空幅(mm)」・G12条件「側溝単価(別途計上)」 を入力する必要はない。
,7. G3条件「側溝規格」で④「各種」を選択した場合は、G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G12条件「側溝単価(別途計上)」 を入力する必要はない。
,8. G4条件「基礎砕石の有無」で①「有り」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,9. G5条件「(バックホウ 山積0.28m3)賃料長期割引の適用」で①「長期割引あり」を選択した場合は、G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」 を入力する必要はない。
,10. G6条件「省庁分岐」で①「標準」を選択した場合は、G13条件「側溝単価計上方法」・G14条件「管(函)渠型側溝材料区分」 を入力する必要はない。
,11. G6条件「省庁分岐」で②「東京都建設局」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,12. G7条件「側溝材料初期値区分」で②「ｍ単位の単価DBが初期値」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,13. G8条件「側溝材料の単位選択」で①「「個」単位の材料単価」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,14. G8条件「側溝材料の単位選択」で②「「m」単位の材料単価」を選択した場合は、G9条件「1個当り側溝長さ」・G12条件「側溝単価(別途計上)」 を入力する必要はない。
,15. G9条件「1個当り側溝長さ」で「任意」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,16. G10条件「内径又は内空幅(mm)」で①「200mm以上300mm以下」を選択した場合は、G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」 を入力する必要はない。
,17. G11条件「(バックホウ 山積0.5m3)賃料長期割引の適用」で①「長期割引あり」を選択した場合は、G12条件「側溝単価(別途計上)」 を入力する必要はない。
,18. G12条件「側溝単価(別途計上)」で①「管路材単価 (材料計上なし)」を選択した場合は、G13条件「側溝単価計上方法」・G14条件「管(函)渠型側溝材料区分」 を入力する必要はない。
