カテゴリ,変更種別,ID,名称,旧値,新値,備考
質問,変更,質問No:4,規格選択(損料),規格選択(損料),規格選択(損料),バージョン更新
質問,変更,質問No:57,施工歩掛,施工歩掛,施工歩掛,バージョン更新
質問,変更,質問No:62,機械・規格・機種・職種・燃料等,機械・規格・機種・職種・燃料等,機械・規格・機種・職種・燃料等,バージョン更新
選択肢,追加,質問No:4,規格選択(損料),-,23,
選択肢,追加,質問No:11,損料,-,(トンネル工事用・排対2次)湿式・R一体型・コンプレッサ搭載・吐出6~22m3・7m級,
