施工区分/入力条件,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
規格名計上,,○,,○,,,,○,,
各種(条件名),日当り作業量補正(道路維持等作業効率低下),作業区分,側溝規格,基礎砕石の有無,(バックホウ 山積0.28m3)賃料長期割引の適用,側溝材料の単位選択,1個当り側溝長さ,内径又は内空幅(mm),(バックホウ 山積0.5m3)賃料長期割引の適用,側溝単価(別途計上)
,①無,①据付,①円形側溝 縦断用 内径 250mm T-25,①有り,①長期割引あり,①「個」単位の材料単価,(実数入力),①200mm以上300mm以下,①長期割引あり,①管路材単価 (材料計上なし)
,②有,②撤去,②円形側溝 縦断用 内径 350mm T-25,②無し,②長期割引なし,②「m」単位の材料単価,(ｍ/個),②300mmを超え400mm以下,②長期割引なし,
,,③据付・撤去,③円形側溝 縦断用 内径 500mm T-25,,,,,③400mmを超え600mm以下,,

(注)
,1. G2条件「作業区分」で①「据付」を選択した場合は、G8条件「内径又は内空幅(mm)」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,2. G2条件「作業区分」で②「撤去」を選択した場合は、G3条件「側溝規格」・G4条件「基礎砕石の有無」・G6条件「側溝材料の単位選択」・G7条件「1個当り側溝長さ」・G9条件「(バックホウ 山積0.5m3)賃料長期割引の適用」 を入力する必要はない。
,3. G2条件「作業区分」で③「据付・撤去」を選択した場合は、G8条件「内径又は内空幅(mm)」・G9条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,4. G3条件「側溝規格」で①「円形側溝 縦断用 内径 250mm T-25」・②「円形側溝 縦断用 内径 350mm T-25」のいずれかを選択した場合は、G8条件「内径又は内空幅(mm)」・G9条件「(バックホウ 山積0.5m3)賃料長期割引の適用」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,5. G3条件「側溝規格」で③「円形側溝 縦断用 内径 500mm T-25」を選択した場合は、G5条件「(バックホウ 山積0.28m3)賃料長期割引の適用」・G8条件「内径又は内空幅(mm)」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,6. G4条件「基礎砕石の有無」で①「有り」を選択した場合は、G8条件「内径又は内空幅(mm)」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,7. G5条件「(バックホウ 山積0.28m3)賃料長期割引の適用」で①「長期割引あり」を選択した場合は、G9条件「(バックホウ 山積0.5m3)賃料長期割引の適用」 を入力する必要はない。
,8. G6条件「側溝材料の単位選択」で①「「個」単位の材料単価」を選択した場合は、G8条件「内径又は内空幅(mm)」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,9. G6条件「側溝材料の単位選択」で②「「m」単位の材料単価」を選択した場合は、G7条件「1個当り側溝長さ」・G8条件「内径又は内空幅(mm)」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,10. G7条件「1個当り側溝長さ」で「任意」を選択した場合は、G8条件「内径又は内空幅(mm)」・G10条件「側溝単価(別途計上)」 を入力する必要はない。
,11. G8条件「内径又は内空幅(mm)」で①「200mm以上300mm以下」を選択した場合は、G9条件「(バックホウ 山積0.5m3)賃料長期割引の適用」 を入力する必要はない。
,12. G9条件「(バックホウ 山積0.5m3)賃料長期割引の適用」で①「長期割引あり」を選択した場合は、G10条件「側溝単価(別途計上)」 を入力する必要はない。
